user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi1,poi2
278,39.971705,39.97354,116.324369,116.327388,2008-08-27 08:00:17,2008-08-28 16:21:05,39.9726225,116.3258785,164.17862292860983,美 食 ; 小 吃 快 餐 店 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 家 电 数 码 购 物 ; 其 他 购 物 生 活 服 务 ; 彩 票 销 售 点 生 活 服 务 ; 其 他 生 活 服 务 ; 售 票 处 丽 人 ; 美 发 休 闲 娱 乐 ; 其 他 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 培 训 机 构,医 疗 ; 药 店 购 物 ; 商 铺 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 其 他 交 通 设 施 ; 公 交 车 站 交 通 设 施 金 融 ; 投 资 理 财 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 政 府 机 构 ; 社 会 团 体 金 融 ; 投 资 理 财 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 居 民 委 员 会 政 府 机 构 ; 行 政 单 位
282,39.957236,39.958313,116.402887,116.403502,2009-03-07 01:30:08,2009-03-07 02:34:13,39.9577745,116.4031945,65.36333883512872,美 食 ; 中 餐 厅 酒 店 ; 其 他,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 政 府 机 构 ; 行 政 单 位
282,39.957157,39.958239,116.402925,116.405224,2009-03-07 02:34:33,2009-03-07 05:43:08,39.957698,116.4040745,114.96990125315604,美 食 ; 中 餐 厅 美 食 ; 小 吃 快 餐 店 酒 店 ; 其 他 购 物 ; 商 铺 购 物 ; 便 利 店 生 活 服 务 ; 其 他 生 活 服 务 ; 公 共 厕 所 运 动 健 身 ; 健 身 中 心,医 疗 ; 诊 所 交 通 设 施 ; 其 他 交 通 设 施 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 金 融 ; 银 行 金 融 ; a t m 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 交 通 设 施 ; 接 送 点 政 府 机 构 ; 行 政 单 位
282,40.051585,40.05299,116.398733,116.40175,2009-03-07 16:12:34,2009-03-07 16:54:59,40.052287500000006,116.4002415,150.29178889731145,生 活 服 务 ; 其 他 旅 游 景 点 ; 景 点,
282,40.052047,40.053049,116.400107,116.40168,2009-03-07 17:06:59,2009-03-07 18:55:14,40.052548,116.4008935,87.09093948661899,,
282,40.050778,40.05302,116.399676,116.402502,2009-03-09 05:33:15,2009-03-09 16:51:55,40.051899,116.401089,173.21158949912214,生 活 服 务 ; 公 共 厕 所 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点,
282,39.975295,39.977098,116.331027,116.332291,2009-03-09 17:27:45,2009-03-10 02:50:08,39.9761965,116.331659,113.79230865072856,酒 店 ; 快 捷 酒 店 生 活 服 务 ; 其 他 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 其 他 旅 游 景 点 ; 公 园 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,医 疗 ; 诊 所 医 疗 ; 急 救 中 心 交 通 设 施 ; 停 车 场 交 通 设 施 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 公 司 企 业 ; 公 司 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 医 疗 ; 诊 所
282,39.974832,39.97595,116.330187,116.332174,2009-03-10 03:24:44,2009-03-10 05:14:31,39.975391,116.3311805,105.02629210152467,酒 店 ; 快 捷 酒 店 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 房 产 中 介 机 构,医 疗 ; 诊 所 医 疗 ; 急 救 中 心 交 通 设 施 ; 停 车 场 交 通 设 施 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 医 疗 ; 诊 所
282,40.051528,40.053077,116.399246,116.403306,2009-03-10 07:05:58,2009-03-10 17:07:04,40.0523025,116.401276,193.05771243410723,生 活 服 务 ; 公 共 厕 所 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点,
282,40.052256,40.053701,116.398395,116.400836,2009-03-11 08:35:01,2009-03-11 09:06:13,40.0529785,116.3996155,131.32340824833796,,
