user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi1,poi2
204,40.009594,40.011167,116.321132,116.322999,2009-06-03 03:58:28,2009-06-03 05:13:30,40.0103805,116.3220655,118.1917517230712,酒 店 ; 公 寓 式 酒 店 生 活 服 务 ; 公 共 厕 所 丽 人 ; 美 容,交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司
204,39.999635,39.999986,116.325037,116.327624,2009-06-03 05:18:45,2009-06-03 06:58:17,39.9998105,116.3263305,111.89609043593312,,公 司 企 业 公 司 企 业 ; 公 司
204,39.999797,40.001538,116.326249,116.327471,2009-06-03 17:10:13,2009-06-03 20:03:52,40.0006675,116.32686,109.90003966535431,生 活 服 务 ; 公 用 事 业,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
204,39.999781,40.002456,116.325696,116.327753,2009-06-03 21:01:16,2009-06-04 01:51:05,40.0011185,116.3267245,172.60857047661486,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍
204,39.999887,40.001337,116.326838,116.328119,2009-06-04 02:28:28,2009-06-04 04:00:03,40.000612,116.3274785,97.34251940618984,生 活 服 务 ; 公 用 事 业,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
204,40.127938,40.129482,116.485196,116.486777,2009-06-04 05:52:33,2009-06-04 17:34:23,40.12871,116.4859865,109.0225557954358,,
204,39.999784,40.001528,116.326606,116.327344,2009-06-04 18:13:48,2009-06-04 19:56:01,40.000656,116.326975,101.92932465809102,生 活 服 务 ; 公 用 事 业,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
204,40.008652,40.010057,116.314516,116.317621,2009-06-04 20:37:11,2009-06-04 22:01:16,40.0093545,116.3160685,153.5752478308026,生 活 服 务 ; 售 票 处 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 风 景 区 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园 旅 游 景 点 ; 文 物 古 迹,
204,39.99975,40.002428,116.325792,116.328006,2009-06-04 22:11:41,2009-06-05 01:17:37,40.001089,116.326899,176.23754285092855,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍
204,40.003111,40.004843,116.324486,116.3253,2009-06-05 02:04:36,2009-06-05 03:59:25,40.003977,116.324893,102.34495294282942,美 食 ; 中 餐 厅 酒 店 ; 其 他 购 物 ; 便 利 店 丽 人 ; 美 发,房 地 产 ; 住 宅 区 房 地 产 ; 宿 舍 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 政 府 机 构 ; 行 政 单 位
